candidate_id,source_id,source_url,source_sha256,archive_date,page_start,page_end,item_number,heading,item_text,license_numbers,date,document_vote_date,license_number,license_num,normalized_license_num,license_number_raw,outcome,disposition,outcome_text,decision_bearing,board_granted_application,completed_sale_verified,ambiguity_notes,review_status,licensee,licensee_dba,from_address,transferor,transferor_dba,transferee,transferee_dba,to_address,event_id,event_type,action_subtype,parties,source_hash,pledge_recipient,pledge_recipient_raw,pledge_recipients,current_lien_verified,outcome_text_raw
BLB-2022-08-25-026,BLB-2022-08-25,https://www.boston.gov/sites/default/files/file/2022/08/Voting%20Minutes%208-25-22.docx.pdf,71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,2022-08-25,8,8,18,"Gordon's Fine Wine & Liquors Of Boston, Inc.","18. Gordon's Fine Wine & Liquors Of Boston, Inc.

37 Temple Pl., Boston, MA 02111
License #: LB-101922
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned to transfer the
license from the above - To: Massachusetts Fine Wines & Spirits, LLC (at the same location).
Jennifer Mason, Manager. Closing hour at 11:00 PM.
Attorney: Patricia Lang Farnsworth

Granted pending receipt of revised application to include a d/b/a of The Crossing Wine and
Spirits","[""LB-101922""]",2022-08-25,2022-08-25,LB-101922,LB101922,LB101922,LB-101922,granted,granted,Granted pending receipt of revised application to include a d/b/a of The Crossing Wine and Spirits,True,True,False,"[""Decision requires revised application adding The Crossing Wine and Spirits DBA.""]",manually_reviewed,"Gordon's Fine Wine & Liquors Of Boston, Inc.",,"37 Temple Pl., Boston, MA 02111","Gordon's Fine Wine & Liquors Of Boston, Inc.",,"Massachusetts Fine Wines & Spirits, LLC",The Crossing Wine and Spirits,"37 Temple Pl., Boston, MA 02111",BLB-2022-08-25-026-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Gordon's Fine Wine & Liquors Of Boston, Inc."", ""licensee_dba"": null, ""from_address"": ""37 Temple Pl., Boston, MA 02111"", ""transferor"": ""Gordon's Fine Wine & Liquors Of Boston, Inc."", ""transferor_dba"": null, ""transferee"": ""Massachusetts Fine Wines & Spirits, LLC"", ""transferee_dba"": ""The Crossing Wine and Spirits"", ""to_address"": ""37 Temple Pl., Boston, MA 02111""}",71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,,,,,
BLB-2022-08-25-027,BLB-2022-08-25,https://www.boston.gov/sites/default/files/file/2022/08/Voting%20Minutes%208-25-22.docx.pdf,71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,2022-08-25,9,9,19,"842 Beacon Street Liquors, LLC","19. 842 Beacon Street Liquors, LLC

Doing business as: Shippy's Warehouse Wine and Spirits
842 Beacon St., Boston, MA 02215
License #: LB-334563
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned to transfer the
license from the above - To: Shippy’s Inc. d/b/a Beacon Street liquors (at the same location). Jinesa
Patel, Manager. Closing hour at 11:00 PM. Lastly, has petitioned to pledge the license and inventory
to Rockland Trust Company.
Attorney: John M. Mooradian

Granted","[""LB-334563""]",2022-08-25,2022-08-25,LB-334563,LB334563,LB334563,LB-334563,granted,granted,Granted,True,True,False,[],manually_reviewed,"842 Beacon Street Liquors, LLC",Shippy's Warehouse Wine and Spirits,"842 Beacon St., Boston, MA 02215","842 Beacon Street Liquors, LLC",Shippy's Warehouse Wine and Spirits,Shippy’s Inc.,Beacon Street liquors,"842 Beacon St., Boston, MA 02215",BLB-2022-08-25-027-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""842 Beacon Street Liquors, LLC"", ""licensee_dba"": ""Shippy's Warehouse Wine and Spirits"", ""from_address"": ""842 Beacon St., Boston, MA 02215"", ""transferor"": ""842 Beacon Street Liquors, LLC"", ""transferor_dba"": ""Shippy's Warehouse Wine and Spirits"", ""transferee"": ""Shippy’s Inc."", ""transferee_dba"": ""Beacon Street liquors"", ""to_address"": ""842 Beacon St., Boston, MA 02215""}",71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,,,,,
BLB-2022-08-25-027,BLB-2022-08-25,https://www.boston.gov/sites/default/files/file/2022/08/Voting%20Minutes%208-25-22.docx.pdf,71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,2022-08-25,9,9,19,"842 Beacon Street Liquors, LLC","19. 842 Beacon Street Liquors, LLC

Doing business as: Shippy's Warehouse Wine and Spirits
842 Beacon St., Boston, MA 02215
License #: LB-334563
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned to transfer the
license from the above - To: Shippy’s Inc. d/b/a Beacon Street liquors (at the same location). Jinesa
Patel, Manager. Closing hour at 11:00 PM. Lastly, has petitioned to pledge the license and inventory
to Rockland Trust Company.
Attorney: John M. Mooradian

Granted","[""LB-334563""]",2022-08-25,2022-08-25,LB-334563,LB334563,LB334563,LB-334563,granted,granted,Granted,True,True,False,[],manually_reviewed,Shippy’s Inc.,Beacon Street liquors,"842 Beacon St., Boston, MA 02215","842 Beacon Street Liquors, LLC",Shippy's Warehouse Wine and Spirits,Shippy’s Inc.,Beacon Street liquors,"842 Beacon St., Boston, MA 02215",BLB-2022-08-25-027-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Shippy’s Inc."", ""licensee_dba"": ""Beacon Street liquors"", ""from_address"": ""842 Beacon St., Boston, MA 02215"", ""transferor"": ""842 Beacon Street Liquors, LLC"", ""transferor_dba"": ""Shippy's Warehouse Wine and Spirits"", ""transferee"": ""Shippy’s Inc."", ""transferee_dba"": ""Beacon Street liquors"", ""to_address"": ""842 Beacon St., Boston, MA 02215"", ""pledge_recipient"": ""Rockland Trust Company""}",71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,Rockland Trust Company,Rockland Trust Company,"[""Rockland Trust Company""]",False,
BLB-2022-08-25-028,BLB-2022-08-25,https://www.boston.gov/sites/default/files/file/2022/08/Voting%20Minutes%208-25-22.docx.pdf,71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,2022-08-25,9,9,20,Jonathan B. Harker,"20. Jonathan B. Harker

Doing business as: Italian Express Pizzeria
336 Sumner St., East Boston, MA 02128
License #: LB-99819
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
petitioned to transfer the license and the location from the above – To: Qiao Lin Hotpot Boston LLC
d/b/a Qiao Lin Hotpot; 336 Sumner Street Boston, MA, 02128. The premise to be licensed is a one
floor restaurant with 1 entrance and 1 exit. The total square footage of the premises is 4,424 square
feet. Seating capacity and occupancy number are to be determined. Closing hour, weekdays 10:00
PM and weekends 11:00PM. Xun Yang, Manager.
Attorney: Andrew F. Upton

Granted pending legal advertisement and notice of correct transferee address, as follows:
392-398 Cambridge Street, Allston, MA, 02134","[""LB-99819""]",2022-08-25,2022-08-25,LB-99819,LB99819,LB99819,LB-99819,granted,granted,"Granted pending legal advertisement and notice of correct transferee address, as follows: 392-398 Cambridge Street, Allston, MA, 02134",True,True,False,"[""Decision corrects destination from 336 Sumner Street to 392-398 Cambridge Street; legal advertisement and notice required.""]",manually_reviewed,Jonathan B. Harker,Italian Express Pizzeria,"336 Sumner St., East Boston, MA 02128",Jonathan B. Harker,Italian Express Pizzeria,Qiao Lin Hotpot Boston LLC,Qiao Lin Hotpot,"392-398 Cambridge Street, Allston, MA 02134",BLB-2022-08-25-028-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Jonathan B. Harker"", ""licensee_dba"": ""Italian Express Pizzeria"", ""from_address"": ""336 Sumner St., East Boston, MA 02128"", ""transferor"": ""Jonathan B. Harker"", ""transferor_dba"": ""Italian Express Pizzeria"", ""transferee"": ""Qiao Lin Hotpot Boston LLC"", ""transferee_dba"": ""Qiao Lin Hotpot"", ""to_address"": ""392-398 Cambridge Street, Allston, MA 02134""}",71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,,,,,
BLB-2022-08-25-029,BLB-2022-08-25,https://www.boston.gov/sites/default/files/file/2022/08/Voting%20Minutes%208-25-22.docx.pdf,71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,2022-08-25,9,9,21,"High Street Ll, LLC","21. High Street Ll, LLC

200 High St., Boston, MA 02110
License #: LB-99401
Holder of a Common Victualler 7 Day All- Alcoholic Beverages License has petitioned to transfer
the license and the location from the above – To: Parm Copley, LLC d/b/a Parm located at 100
Huntington Avenue, Suite K006A, Boston, MA 02116. The premise consists of: in one large room
on ground floor within dining areas and bar (seating for 67), together with kitchen, storage and office
space, restrooms in rear; seasonal (April-October)outdoor patio on private property with 56 seats and
11:00PM patio closing hour. Closing Hour 2:00AM. Angela Cortese, Manager. Lastly, has petitioned
to pledge the license to Copley Place Associates, LLC.
Attorney: Dennis A. Quilty

Granted","[""LB-99401""]",2022-08-25,2022-08-25,LB-99401,LB99401,LB99401,LB-99401,granted,granted,Granted,True,True,False,[],manually_reviewed,"High Street Ll, LLC",,"200 High St., Boston, MA 02110","High Street Ll, LLC",,"Parm Copley, LLC",Parm,"100 Huntington Avenue, Suite K006A, Boston, MA 02116",BLB-2022-08-25-029-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""High Street Ll, LLC"", ""licensee_dba"": null, ""from_address"": ""200 High St., Boston, MA 02110"", ""transferor"": ""High Street Ll, LLC"", ""transferor_dba"": null, ""transferee"": ""Parm Copley, LLC"", ""transferee_dba"": ""Parm"", ""to_address"": ""100 Huntington Avenue, Suite K006A, Boston, MA 02116""}",71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,,,,,
BLB-2022-08-25-029,BLB-2022-08-25,https://www.boston.gov/sites/default/files/file/2022/08/Voting%20Minutes%208-25-22.docx.pdf,71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,2022-08-25,9,9,21,"High Street Ll, LLC","21. High Street Ll, LLC

200 High St., Boston, MA 02110
License #: LB-99401
Holder of a Common Victualler 7 Day All- Alcoholic Beverages License has petitioned to transfer
the license and the location from the above – To: Parm Copley, LLC d/b/a Parm located at 100
Huntington Avenue, Suite K006A, Boston, MA 02116. The premise consists of: in one large room
on ground floor within dining areas and bar (seating for 67), together with kitchen, storage and office
space, restrooms in rear; seasonal (April-October)outdoor patio on private property with 56 seats and
11:00PM patio closing hour. Closing Hour 2:00AM. Angela Cortese, Manager. Lastly, has petitioned
to pledge the license to Copley Place Associates, LLC.
Attorney: Dennis A. Quilty

Granted","[""LB-99401""]",2022-08-25,2022-08-25,LB-99401,LB99401,LB99401,LB-99401,granted,granted,Granted,True,True,False,[],manually_reviewed,"Parm Copley, LLC",Parm,"200 High St., Boston, MA 02110","High Street Ll, LLC",,"Parm Copley, LLC",Parm,"100 Huntington Avenue, Suite K006A, Boston, MA 02116",BLB-2022-08-25-029-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Parm Copley, LLC"", ""licensee_dba"": ""Parm"", ""from_address"": ""200 High St., Boston, MA 02110"", ""transferor"": ""High Street Ll, LLC"", ""transferor_dba"": null, ""transferee"": ""Parm Copley, LLC"", ""transferee_dba"": ""Parm"", ""to_address"": ""100 Huntington Avenue, Suite K006A, Boston, MA 02116"", ""pledge_recipient"": ""Copley Place Associates, LLC""}",71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,"Copley Place Associates, LLC","Copley Place Associates, LLC","[""Copley Place Associates, LLC""]",False,
BLB-2022-08-25-030,BLB-2022-08-25,https://www.boston.gov/sites/default/files/file/2022/08/Voting%20Minutes%208-25-22.docx.pdf,71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,2022-08-25,10,10,22,Tdc Heritage Holdings Llc.,"22. Tdc Heritage Holdings Llc.

91 Park Pz., Boston, MA 02116
License #: LB-99383
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to transfer
the license from the above - To: LSF Park Square LLC d/b/a Legal Sea Foods (at the same location).
Ralph S. Constantine, Manager. Closing hour 2:00 AM. Secondly, has petitioned to Pledge the
License to Northern Bank & Trust.
Attorney: Patricia Lang Farnsworth

Granted","[""LB-99383""]",2022-08-25,2022-08-25,LB-99383,LB99383,LB99383,LB-99383,granted,granted,Granted,True,True,False,[],manually_reviewed,Tdc Heritage Holdings Llc.,,"91 Park Pz., Boston, MA 02116",Tdc Heritage Holdings Llc.,,LSF Park Square LLC,Legal Sea Foods,"91 Park Pz., Boston, MA 02116",BLB-2022-08-25-030-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Tdc Heritage Holdings Llc."", ""licensee_dba"": null, ""from_address"": ""91 Park Pz., Boston, MA 02116"", ""transferor"": ""Tdc Heritage Holdings Llc."", ""transferor_dba"": null, ""transferee"": ""LSF Park Square LLC"", ""transferee_dba"": ""Legal Sea Foods"", ""to_address"": ""91 Park Pz., Boston, MA 02116""}",71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,,,,,
BLB-2022-08-25-030,BLB-2022-08-25,https://www.boston.gov/sites/default/files/file/2022/08/Voting%20Minutes%208-25-22.docx.pdf,71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,2022-08-25,10,10,22,Tdc Heritage Holdings Llc.,"22. Tdc Heritage Holdings Llc.

91 Park Pz., Boston, MA 02116
License #: LB-99383
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to transfer
the license from the above - To: LSF Park Square LLC d/b/a Legal Sea Foods (at the same location).
Ralph S. Constantine, Manager. Closing hour 2:00 AM. Secondly, has petitioned to Pledge the
License to Northern Bank & Trust.
Attorney: Patricia Lang Farnsworth

Granted","[""LB-99383""]",2022-08-25,2022-08-25,LB-99383,LB99383,LB99383,LB-99383,granted,granted,Granted,True,True,False,[],manually_reviewed,LSF Park Square LLC,Legal Sea Foods,"91 Park Pz., Boston, MA 02116",Tdc Heritage Holdings Llc.,,LSF Park Square LLC,Legal Sea Foods,"91 Park Pz., Boston, MA 02116",BLB-2022-08-25-030-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""LSF Park Square LLC"", ""licensee_dba"": ""Legal Sea Foods"", ""from_address"": ""91 Park Pz., Boston, MA 02116"", ""transferor"": ""Tdc Heritage Holdings Llc."", ""transferor_dba"": null, ""transferee"": ""LSF Park Square LLC"", ""transferee_dba"": ""Legal Sea Foods"", ""to_address"": ""91 Park Pz., Boston, MA 02116"", ""pledge_recipient"": ""Northern Bank & Trust""}",71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,Northern Bank & Trust,Northern Bank & Trust,"[""Northern Bank & Trust""]",False,
BLB-2022-08-25-031,BLB-2022-08-25,https://www.boston.gov/sites/default/files/file/2022/08/Voting%20Minutes%208-25-22.docx.pdf,71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,2022-08-25,10,10,23,"No Name Restaurant, Inc.","23. No Name Restaurant, Inc.

Doing business as: No Name Restaurant
15 1/2 Boston Fish Pier Boston, MA 02210
License #: LB-99801
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
petitioned to transfer the license and the location from the above – To: Amelia’s Taqueria IV, Inc.
d/b/a Amelia’s Taqueria; 1076 Boylston Street Boston, MA, 02215. The premise to be licensed is
3,060 sq. ft. on 2 floors, indoor seating for 36, with Seasonal (March-November) outdoor patio of
approximately 300 square feet on private property with seating for 12 and with hours Sat Sun 11:00
AM to 10:00 PM. General Closing hour 11:00 PM. Luis T. Garcia, Manager.
Attorney: Patricia Lang Farnsworth

Continued to the September 14, 2022 transactional hearing","[""LB-99801""]",2022-08-25,2022-08-25,LB-99801,LB99801,LB99801,LB-99801,continued,continued,"Continued to the September 14, 2022 transactional hearing",True,False,False,[],manually_reviewed,"No Name Restaurant, Inc.",No Name Restaurant,"15 1/2 Boston Fish Pier Boston, MA 02210","No Name Restaurant, Inc.",No Name Restaurant,"Amelia’s Taqueria IV, Inc.",Amelia’s Taqueria,"1076 Boylston Street Boston, MA, 02215",BLB-2022-08-25-031-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""No Name Restaurant, Inc."", ""licensee_dba"": ""No Name Restaurant"", ""from_address"": ""15 1/2 Boston Fish Pier Boston, MA 02210"", ""transferor"": ""No Name Restaurant, Inc."", ""transferor_dba"": ""No Name Restaurant"", ""transferee"": ""Amelia’s Taqueria IV, Inc."", ""transferee_dba"": ""Amelia’s Taqueria"", ""to_address"": ""1076 Boylston Street Boston, MA, 02215""}",71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,,,,,
BLB-2022-08-25-089,BLB-2022-08-25,https://www.boston.gov/sites/default/files/file/2022/08/Voting%20Minutes%208-25-22.docx.pdf,71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,2022-08-25,21,21,1,The Board deferred the following to allow the transferee applicant to submit an operations,"1.       The Board deferred the following to allow the transferee applicant to submit an operations
plan for the Board’s review: Bedford Dining, Inc.d/b/a White Horse Tavern, located at 116-120
Brighton Ave., Allston, MA 02134 License #: LB-98957 Holder of a Common Victualler 7 Day
All-Alcoholic Beverages License has petitioned to transfer the license from the above- To: Full
Revolution LLC (at the same location). Derek Brady, Manager. 2:00 AM Closing Hour. Attorney:
Carolyn M. Conway

Rejected with prejudice","[""LB-98957""]",2022-08-25,2022-08-25,LB-98957,LB98957,LB98957,LB-98957,rejected,rejected,Rejected with prejudice,True,False,False,[],manually_reviewed,"Bedford Dining, Inc.",White Horse Tavern,"116-120 Brighton Ave., Allston, MA 02134","Bedford Dining, Inc.",White Horse Tavern,Full Revolution LLC,,"116-120 Brighton Ave., Allston, MA 02134",BLB-2022-08-25-089-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Bedford Dining, Inc."", ""licensee_dba"": ""White Horse Tavern"", ""from_address"": ""116-120 Brighton Ave., Allston, MA 02134"", ""transferor"": ""Bedford Dining, Inc."", ""transferor_dba"": ""White Horse Tavern"", ""transferee"": ""Full Revolution LLC"", ""transferee_dba"": null, ""to_address"": ""116-120 Brighton Ave., Allston, MA 02134""}",71c494d58007e503698828146d68eabc1af1e7af1339f3f1f3832937b86bcc3d,,,,,
BLB-2022-09-15-019,BLB-2022-09-15,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-15-22.docx.pdf,55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,2022-09-15,6,6,8,The Oyster Bar Inc.,"8. The Oyster Bar Inc.

Doing business as: The Walrus & Carpenter
200 Faneuil Hall Marketplace, Boston, MA 02109
License #: LB-99519
Holder of Common Victualler 7 Day Wines and Malt Beverages License has petitioned to Pledge the
License to Pursuit Inc.
Attorney: Adam R. Barnosky

Granted","[""LB-99519""]",2022-09-15,2022-09-15,LB-99519,LB99519,LB99519,LB-99519,granted,granted,Granted,True,True,False,[],manually_reviewed,The Oyster Bar Inc.,The Walrus & Carpenter,"200 Faneuil Hall Marketplace, Boston, MA 02109",The Oyster Bar Inc.,The Walrus & Carpenter,,,,BLB-2022-09-15-019-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""The Oyster Bar Inc."", ""licensee_dba"": ""The Walrus & Carpenter"", ""from_address"": ""200 Faneuil Hall Marketplace, Boston, MA 02109"", ""transferor"": ""The Oyster Bar Inc."", ""transferor_dba"": ""The Walrus & Carpenter"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null, ""pledge_recipient"": ""Pursuit Inc""}",55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,Pursuit Inc,Pursuit Inc,"[""Pursuit Inc""]",False,
BLB-2022-09-15-020,BLB-2022-09-15,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-15-22.docx.pdf,55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,2022-09-15,6,6,9,"United Wine and Spirits, LLC","9. United Wine and Spirits, LLC

Doing business as: I Liquor
11 - 17 Bennington St, East Boston, MA 02128
License #: LB-142890
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned to transfer the
license from the above - To: You Jia, LLC d/b/a I Liquor (at the same location).
Huiling Deng, Manager. Closing hour at 11:00 PM.

Granted - Condition: No Nips, No Singles","[""LB-142890""]",2022-09-15,2022-09-15,LB-142890,LB142890,LB142890,LB-142890,granted,granted,"Granted - Condition: No Nips, No Singles",True,True,False,[],manually_reviewed,"United Wine and Spirits, LLC",I Liquor,"11 - 17 Bennington St, East Boston, MA 02128","United Wine and Spirits, LLC",I Liquor,"You Jia, LLC",I Liquor,"11 - 17 Bennington St, East Boston, MA 02128",BLB-2022-09-15-020-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""United Wine and Spirits, LLC"", ""licensee_dba"": ""I Liquor"", ""from_address"": ""11 - 17 Bennington St, East Boston, MA 02128"", ""transferor"": ""United Wine and Spirits, LLC"", ""transferor_dba"": ""I Liquor"", ""transferee"": ""You Jia, LLC"", ""transferee_dba"": ""I Liquor"", ""to_address"": ""11 - 17 Bennington St, East Boston, MA 02128""}",55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,,,,,
BLB-2022-09-15-021,BLB-2022-09-15,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-15-22.docx.pdf,55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,2022-09-15,7,7,10,"Eventide Fenway, LLC","10. Eventide Fenway, LLC

1321 Boylston St, Boston, MA 02215
License #: LB-99593
Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned to transfer
the license and the location from the above – To: Tasty Burger 1, LLC d/b/a Tasty Burger located at
86 Van Ness Street Boston, MA 02215. In one large room on ground floor with dining areas and bar;
restrooms; kitchen, storage and office space located in rear; in one additional room in annex space
with additional seating (no table service or alcohol service); annual outdoor patio located on private
property with 14 seats and 11:00PM patio closing hour. Closing hour 2:00 AM.
James Martin, Manager.
Attorney: Dennis A. Quilty

Granted
The Board also granted the issuance of a temporary Common Victualler License pending
ABCC review","[""LB-99593""]",2022-09-15,2022-09-15,LB-99593,LB99593,LB99593,LB-99593,granted,granted,Granted The Board also granted the issuance of a temporary Common Victualler License pending ABCC review,True,True,False,[],manually_reviewed,"Eventide Fenway, LLC",,"1321 Boylston St, Boston, MA 02215","Eventide Fenway, LLC",,"Tasty Burger 1, LLC",Tasty Burger,"86 Van Ness Street Boston, MA 02215",BLB-2022-09-15-021-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Eventide Fenway, LLC"", ""licensee_dba"": null, ""from_address"": ""1321 Boylston St, Boston, MA 02215"", ""transferor"": ""Eventide Fenway, LLC"", ""transferor_dba"": null, ""transferee"": ""Tasty Burger 1, LLC"", ""transferee_dba"": ""Tasty Burger"", ""to_address"": ""86 Van Ness Street Boston, MA 02215""}",55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,,,,,
BLB-2022-09-15-022,BLB-2022-09-15,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-15-22.docx.pdf,55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,2022-09-15,7,7,11,"DTXLL Holdings, LLC","11. DTXLL Holdings, LLC

13 - 15 West St, Boston, MA 02111
License #: LB-99370
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to transfer
the license and the location from the above – To: Santa Fe Burrito Grill East Boston LLC d/b/a Santa
Fe Burrito Grill located at 303 Summer Street East Boston, MA 02128. The premises consists of a
Restaurant on the first floor of a four story building (1,350SF area), including dining area(seating for
29), kitchen and bathrooms with storage in basement. Pierre Gallego, Manager. Closing hour 11:00
PM. Lastly, has petitioned to pledge the license to DTXLL Holdings LLC.
Attorney: Adam Barnosky

Granted with a closing hour of 10:00 PM","[""LB-99370""]",2022-09-15,2022-09-15,LB-99370,LB99370,LB99370,LB-99370,granted,granted,Granted with a closing hour of 10:00 PM,True,True,False,[],manually_reviewed,"DTXLL Holdings, LLC",,"13 - 15 West St, Boston, MA 02111","DTXLL Holdings, LLC",,Santa Fe Burrito Grill East Boston LLC,Santa Fe Burrito Grill,"303 Summer Street East Boston, MA 02128",BLB-2022-09-15-022-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""DTXLL Holdings, LLC"", ""licensee_dba"": null, ""from_address"": ""13 - 15 West St, Boston, MA 02111"", ""transferor"": ""DTXLL Holdings, LLC"", ""transferor_dba"": null, ""transferee"": ""Santa Fe Burrito Grill East Boston LLC"", ""transferee_dba"": ""Santa Fe Burrito Grill"", ""to_address"": ""303 Summer Street East Boston, MA 02128""}",55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,,,,,
BLB-2022-09-15-022,BLB-2022-09-15,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-15-22.docx.pdf,55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,2022-09-15,7,7,11,"DTXLL Holdings, LLC","11. DTXLL Holdings, LLC

13 - 15 West St, Boston, MA 02111
License #: LB-99370
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to transfer
the license and the location from the above – To: Santa Fe Burrito Grill East Boston LLC d/b/a Santa
Fe Burrito Grill located at 303 Summer Street East Boston, MA 02128. The premises consists of a
Restaurant on the first floor of a four story building (1,350SF area), including dining area(seating for
29), kitchen and bathrooms with storage in basement. Pierre Gallego, Manager. Closing hour 11:00
PM. Lastly, has petitioned to pledge the license to DTXLL Holdings LLC.
Attorney: Adam Barnosky

Granted with a closing hour of 10:00 PM","[""LB-99370""]",2022-09-15,2022-09-15,LB-99370,LB99370,LB99370,LB-99370,granted,granted,Granted with a closing hour of 10:00 PM,True,True,False,[],manually_reviewed,Santa Fe Burrito Grill East Boston LLC,Santa Fe Burrito Grill,"13 - 15 West St, Boston, MA 02111","DTXLL Holdings, LLC",,Santa Fe Burrito Grill East Boston LLC,Santa Fe Burrito Grill,"303 Summer Street East Boston, MA 02128",BLB-2022-09-15-022-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Santa Fe Burrito Grill East Boston LLC"", ""licensee_dba"": ""Santa Fe Burrito Grill"", ""from_address"": ""13 - 15 West St, Boston, MA 02111"", ""transferor"": ""DTXLL Holdings, LLC"", ""transferor_dba"": null, ""transferee"": ""Santa Fe Burrito Grill East Boston LLC"", ""transferee_dba"": ""Santa Fe Burrito Grill"", ""to_address"": ""303 Summer Street East Boston, MA 02128"", ""pledge_recipient"": ""DTXLL Holdings LLC""}",55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,DTXLL Holdings LLC,DTXLL Holdings LLC,"[""DTXLL Holdings LLC""]",False,
