holder_id,business_name,name_variants,dbas,license_numbers,source_row_ids,scope_classes,has_core_alcohol_license,name_mode_review_reasons
BH-3ef57bc7483a89c7,"KPC, INC.","[""KPC, INC.""]","[""MURPHY'S LAW""]","[""LB-99243""]","[""R02324""]","[""alcohol_license""]",True,[]
BH-558733608c096a6e,"KUALA LUMPUR, INC.","[""KUALA LUMPUR, INC.""]","[""PENANG""]","[""LB-99532""]","[""R01941""]","[""alcohol_license""]",True,[]
BH-e37c52055e151ebe,"Keftedakia, LLC","[""Keftedakia, LLC""]","[""Kaia""]","[""LB-99074""]","[""R02886""]","[""alcohol_license""]",True,[]
BH-a14a73671c98c3c5,"Kenmore Square Hotel, LLC","[""Kenmore Square Hotel, LLC""]","[""Hotel Commonwealth""]","[""LB-101619""]","[""R02349""]","[""alcohol_license""]",True,[]
BH-94f7816c81a33d49,Keryan & Co. Inc.,"[""Keryan & Co. Inc.""]","[""Jana Grill & Bar""]","[""LB-99458""]","[""R02652""]","[""alcohol_license""]",True,[]
BH-dac2694df03abcfd,"Kings Bowl of Seaport, LLC","[""Kings Bowl of Seaport, LLC""]","[""KING'S""]","[""LB-99325""]","[""R02361""]","[""alcohol_license""]",True,[]
BH-ba8a68f3ca5b9323,"Kitchen + Kocktails by Kevin Kelley Boston, LLC.","[""Kitchen + Kocktails by Kevin Kelley Boston, LLC.""]","[""Kitchen + Kocktails by Kevin Kelley""]","[""LB-494678""]","[""R00539""]","[""alcohol_license""]",True,[]
BH-efa70b731f6f601b,Kojam LLC,"[""Kojam LLC""]","[""Faccia a Faccia""]","[""LB-98944""]","[""R02656""]","[""alcohol_license""]",True,[]
BH-e6ed5e2c78430b0e,Kolo Dorchester Inc,"[""Kolo Dorchester Inc""]","[""Yeanie's Burger & Social""]","[""LB-626534""]","[""R00028""]","[""alcohol_license""]",True,[]
BH-9878fb907ed55a61,Krisha Corporation,"[""Krisha Corporation""]","[""Maverick Street Market""]","[""LB-153841""]","[""R01218""]","[""alcohol_license""]",True,[]
BH-ca15c75dc77c39e5,Krupa Corporation,"[""Krupa Corporation""]","[""JP Convenience""]","[""LB-610495""]","[""R00172""]","[""alcohol_license""]",True,[]
BH-4cb6c989b5c6ee10,"Kura Sushi USA, Inc","[""Kura Sushi USA, Inc""]","[""Kura Revolving Sushi Bar""]","[""LB-523593""]","[""R00692""]","[""alcohol_license""]",True,[]
BH-ae31fb48cd18a522,"Kured Creations, LLC","[""Kured Creations, LLC""]","[""Kured""]","[""LB-495221""]","[""R00715""]","[""alcohol_license""]",True,[]
BH-e86e814be365c625,"L'OSTERIA, INC.","[""L'OSTERIA, INC.""]","[""L'OSTERIA""]","[""LB-99710""]","[""R02832""]","[""alcohol_license""]",True,[]
BH-b49595ede01aca56,"L. Cleveland Circle, LLC","[""L. Cleveland Circle, LLC""]","[""CAFE LANDWER""]","[""LB-99832""]","[""R02131""]","[""alcohol_license""]",True,[]
BH-d8b0cd119ef68bf0,"L. Coffee, Inc.","[""L. Coffee, Inc.""]","[""CAFE LANDWER""]","[""LB-99544""]","[""R02112""]","[""alcohol_license""]",True,[]
BH-686688f4aaf3fa5b,"LA PIANA, INC.","[""LA PIANA, INC.""]","[""TUTTO ITALIANO""]","[""LB-102037""]","[""R02876""]","[""alcohol_license""]",True,[]
BH-99504cbb9a65f84d,"LAGRANGE LOUNGE AND RESTAURANT, INC.","[""LAGRANGE LOUNGE AND RESTAURANT, INC.""]","[""CORRIB PUB & RESTAURANT""]","[""LB-98980""]","[""R02353""]","[""alcohol_license""]",True,[]
BH-abddb5096cd3330c,"LAS PALMAS MARKET, INC.","[""LAS PALMAS MARKET, INC.""]","[""EL PALMAR RESTAURANT""]","[""LB-99612""]","[""R02051""]","[""alcohol_license""]",True,[]
BH-75df0017e9d0650a,"LASALLE HOTEL LESSEE, INC.","[""LASALLE HOTEL LESSEE, INC.""]","[""HYATT BOSTON HARBOR""]","[""LB-101645""]","[""R02282""]","[""alcohol_license""]",True,[]
BH-32b7abbb1db918b9,"LAST DROP, INC.","[""LAST DROP, INC.""]","[""THE LAST DROP""]","[""LB-99293""]","[""R02494""]","[""alcohol_license""]",True,[]
BH-d256c9a276c6f868,"LCTB FORT POINT, LLC","[""LCTB FORT POINT, LLC""]","[""LOLITA COCINA & TEQUILA BAR""]","[""LB-162511""]","[""R01173""]","[""alcohol_license""]",True,[]
BH-38c2fd39bad013a2,"LCY, INC.","[""LCY, INC.""]","[""JADE GARDEN RESTAURANT""]","[""LB-99611""]","[""R02050""]","[""alcohol_license""]",True,[]
BH-a12fe9091c71f292,"LEANY'S ENTERPRISE, INC.","[""LEANY'S ENTERPRISE, INC.""]","[""NAPOLES""]","[""LB-98910""]","[""R02152""]","[""alcohol_license""]",True,[]
BH-c8685186331de65e,"LEE'S QUIK PIK, INC.","[""LEE'S QUIK PIK, INC.""]","[""LEE'S MARKET""]","[""LB-101918""]","[""R02849""]","[""alcohol_license""]",True,[]
BH-a5840965de595c10,"LH Roslindale, LLC","[""LH Roslindale, LLC""]","[""La Hacienda""]","[""LB-99286""]","[""R02491""]","[""alcohol_license""]",True,[]
BH-d6d51c4c26197302,"LIMERICK CO., INC. OF DORCHESTER","[""LIMERICK CO., INC. OF DORCHESTER""]","[""Blend""]","[""LB-99035""]","[""R02648""]","[""alcohol_license""]",True,[]
BH-01ba7e906c415621,LISA DIPRIZIO,"[""LISA DIPRIZIO""]","[""POCKET BILLIARD CLUB""]","[""LB-99758""]","[""R02606""]","[""alcohol_license""]",True,"[""organization_form_not_explicit_person_or_trade_name_review""]"
BH-afa4117968c96761,"LITTLE HAITI INTERNATIONAL CUISINE, LLC","[""LITTLE HAITI INTERNATIONAL CUISINE, LLC""]","[""Little Haiti International Cuisine""]","[""LB-577222""]","[""R00399""]","[""alcohol_license""]",True,[]
BH-5a23f61a54f9b399,"LITTLE Q COMPANY, INC.","[""LITTLE Q COMPANY, INC.""]","[""Little Q Hot Pot, Sushi Bar and Lounge""]","[""LB-124751""]","[""R01850""]","[""alcohol_license""]",True,[]
BH-4f6e5aa468dd2114,"LL RP 319A Street, LLC","[""LL RP 319A Street, LLC""]","[""Citrus & Salt""]","[""LB-99262""]","[""R01950""]","[""alcohol_license""]",True,[]
BH-fccb2e1dacc023a0,"LLH, LLC","[""LLH, LLC""]","[""Trader Joe's""]","[""LB-314275"", ""LB-525934""]","[""R00689"", ""R01071""]","[""alcohol_license""]",True,[]
BH-3a5bbfbf19ccc23a,"LOFMUR, INC.","[""LOFMUR, INC.""]","[""PORTER CAFE""]","[""LB-154679""]","[""R01219""]","[""alcohol_license""]",True,[]
BH-09c6ff63df0c848f,"LOLITA BOSTON, LLC","[""LOLITA BOSTON, LLC""]","[""LOLITA COCINA & TEQUILA BAR""]","[""LB-99029""]","[""R02085""]","[""alcohol_license""]",True,[]
BH-3a6e57de6d3c1b66,LONGWOOD HOTEL CORP.,"[""LONGWOOD HOTEL CORP.""]","[""LONGWOOD HOTEL""]","[""LB-101629""]","[""R02407""]","[""alcohol_license""]",True,[]
BH-7d3064c688dac98c,"LOPERA, INC.","[""LOPERA, INC.""]","[""Nfarra2""]","[""LB-99149""]","[""R02184""]","[""alcohol_license""]",True,[]
BH-2e452b7abc23ec89,"LOS ARRIEROS RESTAURANT, INC.","[""LOS ARRIEROS RESTAURANT, INC.""]","[""LOS ARRIEROS RESTAURANT""]","[""LB-99835""]","[""R02139""]","[""alcohol_license""]",True,[]
BH-6447a861b475bc04,"LOS CABALLEROS MARKET, INC.","[""LOS CABALLEROS MARKET, INC.""]","[""LOS CABALLEROS MARKET""]","[""LB-102041""]","[""R03037""]","[""alcohol_license""]",True,[]
BH-a58fbf2a2b5f6a77,"LOWER MILLS  TAVERN, INC","[""LOWER MILLS  TAVERN, INC""]","[""LOWER MILLS TAVERN""]","[""LB-160336""]","[""R01178""]","[""alcohol_license""]",True,[]
BH-76f414bf377c10bf,"LOWER MILLS RESTAURANT GROUP, LLC","[""LOWER MILLS RESTAURANT GROUP, LLC""]","[""Pat's Pizza""]","[""LB-447983""]","[""R00828"", ""R00829""]","[""alcohol_license""]",True,[]
BH-24129f881b1e0f13,"LP LIQUOR, INC.","[""LP LIQUOR, INC.""]","[""BROTHERS WINE & SPIRITS""]","[""LB-101917""]","[""R01981""]","[""alcohol_license""]",True,[]
BH-34cffaab618c0638,"LSF Copley Square, LLC","[""LSF Copley Square, LLC""]","[""LEGAL SEA FOODS""]","[""LB-99091""]","[""R02959""]","[""alcohol_license""]",True,[]
BH-e84cee2fb4d35575,"LSF HARBORSIDE, LLC","[""LSF HARBORSIDE, LLC""]","[""Legal Harborside""]","[""LB-99184""]","[""R02946""]","[""alcohol_license""]",True,[]
BH-16542e1ec6240c87,"LSF LOGAN AIRPORT, LLC","[""LSF LOGAN AIRPORT, LLC""]","[""LEGAL SEA FOODS"", ""Legal Sea Foods""]","[""LB-106825"", ""LB-123506"", ""LB-126408"", ""LB-318030"", ""LB-537660"", ""LB-98873""]","[""R00583"", ""R01087"", ""R01727"", ""R01851"", ""R01890"", ""R01892""]","[""alcohol_license""]",True,[]
BH-e94b0fac50cc1a80,"LSF Legal Crossing, LLC","[""LSF Legal Crossing, LLC""]","[""Legal Sea Foods""]","[""LB-98915""]","[""R01852""]","[""alcohol_license""]",True,[]
BH-6b7ed59d5215fe6d,"LSF Long Wharf, LLC","[""LSF Long Wharf, LLC""]","[""LEGAL SEA FOODS""]","[""LB-98916""]","[""R02975""]","[""alcohol_license""]",True,[]
BH-8774170deebd23e9,LSF Park Square LLC,"[""LSF Park Square LLC""]","[""Legal Sea Foods""]","[""LB-99383""]","[""R02608""]","[""alcohol_license""]",True,[]
BH-65329cb58c990329,"LTF Club Operations Company, Inc.","[""LTF Club Operations Company, Inc.""]","[""Life Time""]","[""LB-99756""]","[""R02607""]","[""alcohol_license""]",True,[]
BH-d73d6978972c5f2c,LU C. MANAGEMENT CORP.,"[""LU C. MANAGEMENT CORP.""]","[""Lucie Drink & Dine""]","[""LB-99173""]","[""R02303""]","[""alcohol_license""]",True,[]
BH-3f3d13c141a9f608,LYRIC STAGE COMPANY,"[""LYRIC STAGE COMPANY""]","[""LYRIC STAGE""]","[""LB-101595""]","[""R03592""]","[""alcohol_license""]",True,[]
BH-1fb0ada44b8a6a6c,"La Flaca y el Gordo, Inc.","[""La Flaca y el Gordo, Inc.""]","[""PEKA""]","[""LB-99275""]","[""R01949""]","[""alcohol_license""]",True,[]
BH-7cf9b1562f9dbc9d,"La Riqueza Market, Inc.","[""La Riqueza Market, Inc.""]","[""La Riqueza Market""]","[""LB-480008""]","[""R00743""]","[""alcohol_license""]",True,[]
BH-5737c07d274a2166,"La Tavernetta by Mida, LLC","[""La Tavernetta by Mida, LLC""]","[""La Tavernetta by Mida""]","[""LB-607770""]","[""R00231""]","[""alcohol_license""]",True,[]
BH-993b808f93c337e0,"La Union Market and Butchery, Inc.","[""La Union Market and Butchery, Inc.""]",[],"[""LB-401642""]","[""R00928""]","[""alcohol_license""]",True,[]
BH-baf1827ec70796c1,LaLaLand LLC,"[""LaLaLand LLC""]","[""Blondie's""]","[""LB-99309""]","[""R02355""]","[""alcohol_license""]",True,[]
BH-3cdd9bbadf4a6146,Lajara Restaurant Corporation,"[""Lajara Restaurant Corporation""]","[""Mofongo Factory Restaurant""]","[""LB-570339""]","[""R00471""]","[""alcohol_license""]",True,[]
BH-55b0430c7793e17d,Land of Beer MA LLC,"[""Land of Beer MA LLC""]","[""Land of Beer, Wine & Spirit""]","[""LB-523575""]","[""R00649""]","[""alcohol_license""]",True,[]
BH-bfd14208360465d5,"Lank's Wine & Liquor, Inc.","[""Lank's Wine & Liquor, Inc.""]","[""Super Liquors""]","[""LB-101926""]","[""R02737""]","[""alcohol_license""]",True,[]
BH-85c1ed501195dc7a,LePoe LePoe Farm LLC,"[""LePoe LePoe Farm LLC""]","[""Crane River Cheese Club""]","[""LB-522273""]","[""R00695""]","[""alcohol_license""]",True,[]
BH-b2740cbcd0cfde6a,Legends Music LLC,"[""Legends Music LLC"", ""Legends Music, LLC""]","[""LEADER BANK PAVILION""]","[""LB-98926"", ""LB-98942""]","[""R02448"", ""R02567""]","[""alcohol_license""]",True,[]
BH-1ade2b7de053fcbe,Lenox Sophia LLC,"[""Lenox Sophia LLC""]","[""Lenox Sophia""]","[""LB-467591""]","[""R00774""]","[""byob_separate""]",False,[]
BH-68711b96dd7bd3f4,Lepe Food Service LLC,"[""Lepe Food Service LLC""]","[""La Cuchara""]","[""LB-545988""]","[""R00530""]","[""alcohol_license""]",True,[]
BH-90d10713473293eb,"Libertine New England, LLC","[""Libertine New England, LLC""]","[""LIBERTINE""]","[""LB-99793""]","[""R02838""]","[""alcohol_license""]",True,[]
BH-3fea4212336455a0,Limani Seaport Boston LLC,"[""Limani Seaport Boston LLC""]","[""Limani Grille""]","[""LB-101577""]","[""R02733""]","[""alcohol_license""]",True,[]
BH-3bc79aabd98d9d2d,"Liquor Story, Inc.","[""Liquor Story, Inc.""]","[""Liquor Story""]","[""LB-587870""]","[""R00324""]","[""alcohol_license""]",True,[]
BH-153168a3f5ab1eb2,"Llanera Supermarket, Inc.","[""Llanera Supermarket, Inc.""]",[],"[""LB-492559""]","[""R00712""]","[""alcohol_license""]",True,[]
BH-e1cc6f26eba49aa8,"Lola 42 Restaurant Boston, LLC","[""Lola 42 Restaurant Boston, LLC""]","[""LOLA 42""]","[""LB-99152""]","[""R02575""]","[""alcohol_license""]",True,[]
BH-6470e18f0f3b7b54,Long Live Roxbury Inc.,"[""Long Live Roxbury Inc.""]","[""Long Live Beerworks""]","[""LB-523573""]","[""R00699""]","[""alcohol_license""]",True,[]
BH-8773c48aff618316,"Lord Hobo Drydock, LLC","[""Lord Hobo Drydock, LLC""]","[""Lord Hobo""]","[""LB-611807""]","[""R00165""]","[""alcohol_license""]",True,[]
BH-95fec7cc99037455,Los Alebrijes Restaurant LLC,"[""Los Alebrijes Restaurant LLC""]","[""Los Alebrijes Restaurant""]","[""LB-572966""]","[""R00468""]","[""alcohol_license""]",True,[]
BH-8ecf70b19c330263,"Lucky Five Restaruant, Inc.","[""Lucky Five Restaruant, Inc.""]","[""FIVE SPICE HOUSE RESTAURANT""]","[""LB-99644""]","[""R02621""]","[""alcohol_license""]",True,[]
BH-f4d763bdb14b892b,"Lulu Green, LLC","[""Lulu Green, LLC""]","[""Lulu Green Cafe""]","[""LB-99738""]","[""R01929""]","[""alcohol_license""]",True,[]
BH-661895c11cfacd6e,"Luna's Restaurant, LLC","[""Luna's Restaurant, LLC""]","[""Luna's Restaurant""]","[""LB-349943""]","[""R01019""]","[""alcohol_license""]",True,[]
BH-ebf25b1b17a247ae,"M. COOKE, INC.","[""M. COOKE, INC.""]","[""THE BOSTON SAIL LOFT""]","[""LB-98895""]","[""R02439""]","[""alcohol_license""]",True,[]
BH-991b8ee150bb0ad9,M.E. LIQUORS CORPORATION,"[""M.E. LIQUORS CORPORATION""]","[""AVENUE LIQUORS""]","[""LB-101916""]","[""R02580""]","[""alcohol_license""]",True,[]
BH-7b31eeeeea2f4d43,"M.W.G.W. CARVER GRAND LODGE,INC.","[""M.W.G.W. CARVER GRAND LODGE,INC.""]",[],"[""LB-98810""]","[""R02747""]","[""alcohol_license""]",True,[]
BH-86a2888ea9b55ffc,M.Y.N. CORP.,"[""M.Y.N. CORP.""]","[""DUBLIN PUB""]","[""LB-99233""]","[""R02017""]","[""alcohol_license""]",True,[]
BH-0b53bd1890084cdf,MA-LA-TAO Ma Inc.,"[""MA-LA-TAO Ma Inc.""]","[""Szechuan Mountain House""]","[""LB-99642""]","[""R02685""]","[""alcohol_license""]",True,[]
BH-cf0445cac1ea52b1,"MACUMBA LATINA, INC.","[""MACUMBA LATINA, INC.""]","[""MACUMBA LATINA""]","[""LB-99207""]","[""R02477""]","[""alcohol_license""]",True,[]
BH-62ec6b8f9661b599,"MADMAC PARTNERS, LLC","[""MADMAC PARTNERS, LLC""]",[],"[""LB-101980""]","[""R02425""]","[""alcohol_license""]",True,[]
BH-0de9ea01e3240343,MAGGIANO'S HOLDING CORPORATION,"[""MAGGIANO'S HOLDING CORPORATION""]","[""MAGGIANO'S LITTLE ITALY""]","[""LB-99001""]","[""R02868""]","[""alcohol_license""]",True,[]
BH-657ab043f9bc1ccc,"MALT, LLC","[""MALT, LLC""]","[""PICCO""]","[""LB-99648""]","[""R02620""]","[""alcohol_license""]",True,[]
BH-a46d7614d52c0895,MANDIR CORPORATION,"[""MANDIR CORPORATION""]","[""BAY VIEW LIQUORS""]","[""LB-101972""]","[""R02925""]","[""alcohol_license""]",True,[]
BH-5d822043d0951943,"MAPLE & ASH BOSTON, LLC","[""MAPLE & ASH BOSTON, LLC""]","[""MAPLE & ASH""]","[""LB-99388""]","[""R02162""]","[""alcohol_license""]",True,[]
BH-dc01679ce4a7f3c2,"MARGIA, CORP.","[""MARGIA, CORP.""]","[""GIACOMO'S RISTORANTE""]","[""LB-99521""]","[""R03000""]","[""alcohol_license""]",True,[]
BH-6b4616c2be64b055,MARIE P. CANALE,"[""MARIE P. CANALE""]","[""LOMBARDI'S""]","[""LB-101970""]","[""R01965""]","[""alcohol_license""]",True,"[""organization_form_not_explicit_person_or_trade_name_review""]"
BH-0bd72ac3720c4e95,"MARLBOROUGH LIQUOR MARKET, INC.","[""MARLBOROUGH LIQUOR MARKET, INC.""]","[""City Liquor & Smoke Shop""]","[""LB-101902""]","[""R02734""]","[""alcohol_license""]",True,[]
BH-8d16b42ce0e4e6b2,"MARNICO, INC.","[""MARNICO, INC.""]","[""NICO""]","[""LB-99742""]","[""R03007""]","[""alcohol_license""]",True,[]
BH-f67cb8825eda0832,"MARRIOTT HOTEL SERVICES, INC.","[""MARRIOTT HOTEL SERVICES, INC.""]","[""MARRIOTT LONG WHARF""]","[""LB-101637""]","[""R02408""]","[""alcohol_license""]",True,[]
BH-20077e1e81a92f0d,MARRIOTT'S RESORTS HOSPITALITY CORPORATION,"[""MARRIOTT'S RESORTS HOSPITALITY CORPORATION""]","[""MARRIOTT CUSTOM HOUSE""]","[""LB-99414""]","[""R03060""]","[""alcohol_license""]",True,[]
BH-324ad8430c51f26e,MARTIN F. MCDONOUGH POST NO. 368 AM LEGION,"[""MARTIN F. MCDONOUGH POST NO. 368 AM LEGION""]",[],"[""LB-98840""]","[""R01922""]","[""alcohol_license""]",True,[]
BH-349aa51af4d1d3c2,"MARY CLIPPER SHIP, INC.","[""MARY CLIPPER SHIP, INC.""]","[""CLIPPER SHIP WINE & SPIRIT""]","[""LB-101903""]","[""R03015""]","[""alcohol_license""]",True,[]
BH-5f02ae29b46726be,MASSACHUSETTS CONVENTION CENTER AUTHORITY,"[""MASSACHUSETTS CONVENTION CENTER AUTHORITY""]","[""MASSACHUSETTS CONVENTION CENTER AUTHORITY""]","[""LB-99255"", ""LB-99437""]","[""R02196"", ""R02330""]","[""alcohol_license""]",True,[]
BH-44a42823c10f19d0,"MASSACHUSETTS SPORTSERVICE, INC.","[""MASSACHUSETTS SPORTSERVICE, INC.""]","[""Legends"", ""TD GARDEN"", ""Viva Victory Den""]","[""LB-98974"", ""LB-98975"", ""LB-99331""]","[""R02116"", ""R02170"", ""R02195""]","[""alcohol_license""]",True,[]
BH-72253a859cb0effd,"MASSIMINO'S CUCINA ITALIANA,INC.","[""MASSIMINO'S CUCINA ITALIANA,INC.""]","[""MASSIMINO'S""]","[""LB-99361""]","[""R02770""]","[""alcohol_license""]",True,[]
BH-f251ddb48450c9bf,"MAYASOL, INC.","[""MAYASOL, INC.""]","[""SOL AZTECA""]","[""LB-99335""]","[""R02030""]","[""alcohol_license""]",True,[]
BH-674d3e7dd4394ea5,MC-EB Realty LLC,"[""MC-EB Realty LLC""]","[""Hilton Garden Inn Logan Boston""]","[""LB-139777""]","[""R01241""]","[""alcohol_license""]",True,[]
BH-bdfdc0eae6cf506b,MCBOIS LIMITED,"[""MCBOIS LIMITED""]","[""FRANKLIN CAFE""]","[""LB-99214""]","[""R01951""]","[""alcohol_license""]",True,[]
BH-7fb11993f18cd387,"MCCARTHY BROTHERS, INC.","[""MCCARTHY BROTHERS, INC.""]","[""MCCARTHY LIQUORS""]","[""LB-101893""]","[""R02416""]","[""alcohol_license""]",True,[]
BH-f9648fa988a73e80,MCCARTHY'S INC. OF BOSTON,"[""MCCARTHY'S INC. OF BOSTON""]","[""THE PUDDINGSTONE TAVERN""]","[""LB-98938""]","[""R02223""]","[""alcohol_license""]",True,"[""organization_form_not_explicit_person_or_trade_name_review""]"
BH-a5c6873623c98102,MDM Wine4 LLC,"[""MDM Wine4 LLC""]","[""VINODIVINO""]","[""LB-138680""]","[""R01289""]","[""alcohol_license""]",True,[]
BH-ea95e0eb6eb7f4ea,MDM Wine6 LLC,"[""MDM Wine6 LLC""]","[""VinoDivino""]","[""LB-603706""]","[""R00292""]","[""alcohol_license""]",True,[]
BH-b5dd75df1536d7a7,"MEI MEI RESTAURANT, INC.","[""MEI MEI RESTAURANT, INC.""]","[""Mei Mei""]","[""LB-139202""]","[""R01217""]","[""alcohol_license""]",True,[]
BH-f9d9e200eb9589ac,"MELA GROUP, INC.","[""MELA GROUP, INC.""]",[],"[""LB-99434""]","[""R02394""]","[""alcohol_license""]",True,[]
BH-1e71c988701451c3,MERENGUE CORP.,"[""MERENGUE CORP.""]","[""MERENGUE RESTAURANT & CATERING"", ""VEJIGANTES, LLC""]","[""LB-99806"", ""LB-99822""]","[""R02067"", ""R02070""]","[""alcohol_license""]",True,[]
BH-af6d0e9d6c64b068,MET CLUB MANAGER LLC,"[""MET CLUB MANAGER LLC""]","[""STEPHANIE'S ON NEWBURY""]","[""LB-99358""]","[""R02136""]","[""alcohol_license""]",True,[]
BH-6b18c618330f2203,"METAMORPHOSIS, LLC","[""METAMORPHOSIS, LLC""]","[""METAMORPHOSIS""]","[""LB-102046""]","[""R02874""]","[""alcohol_license""]",True,[]
BH-3441ac5ac9a27371,"METRO DINING, INC.","[""METRO DINING, INC.""]",[],"[""LB-99095""]","[""R01934""]","[""alcohol_license""]",True,[]
BH-a028e8a992c7ac2b,"METROPOLITAN LIQUOR ASSOCIATES, INC.","[""METROPOLITAN LIQUOR ASSOCIATES, INC.""]","[""TOP LIQUORS""]","[""LB-101898""]","[""R02417""]","[""alcohol_license""]",True,[]
BH-aaad2cc2433f364d,"MHF Devonshire V, LLC","[""MHF Devonshire V, LLC""]","[""HYATT CENTRIC BOSTON""]","[""LB-99181""]","[""R02158""]","[""alcohol_license""]",True,[]
BH-867d25681fc9a3ab,"MIA18M, Inc.","[""MIA18M, Inc.""]","[""Pomona Cafe III""]","[""LB-616556""]","[""R00054""]","[""alcohol_license""]",True,[]
BH-5b3ab135cc467d45,"MICHAEL J. PERKINS AMERICAN LEGION POST 67, INC.","[""MICHAEL J. PERKINS AMERICAN LEGION POST 67, INC.""]","[""PERKINS POST""]","[""LB-167019""]","[""R01172""]","[""alcohol_license""]",True,[]
BH-3a552641893c33a3,"MIDA East Boston, LLC","[""MIDA East Boston, LLC""]","[""MIDA""]","[""LB-471196""]","[""R00681""]","[""alcohol_license""]",True,[]
BH-a39c02e5bb9b799c,"MILE 22, INC.","[""MILE 22, INC.""]","[""CITYSIDE IN THE CIRCLE""]","[""LB-98902""]","[""R01990""]","[""alcohol_license""]",True,[]
BH-2d81b36ee6b5d56b,MIMEBA Corp,"[""MIMEBA Corp""]","[""El Penol Restaurant""]","[""LB-436364""]","[""R00847""]","[""alcohol_license""]",True,[]
BH-e56471bf3c6357c2,MINOT HOSPITALITY GROUP LLC,"[""MINOT HOSPITALITY GROUP LLC""]","[""Beacon Hill Hotel""]","[""LB-101659""]","[""R02730""]","[""alcohol_license""]",True,[]
BH-bd79378815659a46,"MIRAGE CHARCOAL KABOB, INC.","[""MIRAGE CHARCOAL KABOB, INC.""]","[""Zen Restaurant""]","[""LB-99643""]","[""R02973""]","[""alcohol_license""]",True,[]
BH-f3c7c0b6c00577a8,"MITSOS, LLC","[""MITSOS, LLC""]","[""Krasi and Hecate""]","[""LB-99123""]","[""R02005""]","[""alcohol_license""]",True,[]
BH-5b036e1c231c3937,"MMIR, LLC","[""MMIR, LLC""]","[""SHU DAXIA HOT POT""]","[""LB-99664""]","[""R02810""]","[""alcohol_license""]",True,[]
BH-ccd820b7c7bb0344,"MODEL CAFETERIA, INC.","[""MODEL CAFETERIA, INC.""]","[""MODEL CAFETERIA""]","[""LB-99176""]","[""R02305""]","[""alcohol_license""]",True,[]
BH-ef299b1328245409,"MODERN PASTRY, INC.","[""MODERN PASTRY, INC.""]","[""MODERN PASTRY""]","[""LB-99720""]","[""R02842""]","[""alcohol_license""]",True,[]
BH-ec2cabf53999c9af,"MOHAMMAD ALAM, INDIVIDUAL","[""MOHAMMAD ALAM, INDIVIDUAL""]","[""TASTE OF INDIA""]","[""LB-99624""]","[""R02099""]","[""alcohol_license""]",True,"[""explicit_individual_label_requires_person_name_resolution""]"
BH-0ae759f00e0a40a5,"MONICA'S MERCATO, INC.","[""MONICA'S MERCATO, INC.""]","[""MONICA'S MERCATO""]","[""LB-102036""]","[""R02662""]","[""alcohol_license""]",True,[]
BH-3d179d6290a5dead,"MONICA'S TRATTORIA ON PRINCE, INC.","[""MONICA'S TRATTORIA ON PRINCE, INC.""]","[""MONICA'S TRATTORIA""]","[""LB-162574""]","[""R01136""]","[""alcohol_license""]",True,[]
BH-b7d80edc447bfeb1,"MONICA'S, INC.","[""MONICA'S, INC.""]","[""MONICA'S RESTAURANT""]","[""LB-99489""]","[""R02658""]","[""alcohol_license""]",True,[]
BH-670ebc0fd8cdd7ba,"MONTANUS, INC.","[""MONTANUS, INC.""]","[""BUKOWSKI TAVERN""]","[""LB-99588""]","[""R02173""]","[""alcohol_license""]",True,[]
BH-1533cd6192891996,"MONUMENT 251, LLC","[""MONUMENT 251, LLC""]","[""Monument""]","[""LB-202482""]","[""R01132""]","[""alcohol_license""]",True,[]
BH-9b3221490ba91bfa,"MOOGY'S SANDWICH SHOP, INC.","[""MOOGY'S SANDWICH SHOP, INC.""]","[""MOOGY'S""]","[""LB-99629""]","[""R02536""]","[""alcohol_license""]",True,[]
BH-ffa22e7c595f004d,"MOONSHINE KITCHEN, LLC","[""MOONSHINE KITCHEN, LLC""]","[""MOONSHINE 152""]","[""LB-99075""]","[""R02584""]","[""alcohol_license""]",True,[]
BH-beacb0f1ca9f23fc,"MORTON'S OF CHICAGO/BOSTON SEAPORT, LLC","[""MORTON'S OF CHICAGO/BOSTON SEAPORT, LLC""]","[""MORTON'S STEAKHOUSE""]","[""LB-99445""]","[""R02518""]","[""alcohol_license""]",True,[]
BH-9d819b9b9b7f1941,MOUNT PLEASANT BUILDING ASSOCIATION INC.,"[""MOUNT PLEASANT BUILDING ASSOCIATION INC.""]","[""Mount Pleasant Knights of Columbus""]","[""LB-142546""]","[""R01245"", ""R01246""]","[""alcohol_license""]",True,[]
BH-3ace9e0c6f8850a8,"MRJ, INC.","[""MRJ, INC.""]","[""THE HUB PUB""]","[""LB-99199""]","[""R02804""]","[""alcohol_license""]",True,[]
BH-28378a642116d7b6,"MSPK, LLC","[""MSPK, LLC""]","[""BLUE HILL LIQUORS""]","[""LB-101851""]","[""R02761""]","[""alcohol_license""]",True,[]
BH-62e66b784af24a17,"MULLINS WAY, LLC","[""MULLINS WAY, LLC""]","[""SHORE LEAVE""]","[""LB-99276""]","[""R02884""]","[""alcohol_license""]",True,[]
BH-672ad174cf793856,"MURASAKI, INC.","[""MURASAKI, INC.""]","[""UMAI JAPANESE RESTAURANT""]","[""LB-99776""]","[""R02893""]","[""alcohol_license""]",True,[]
