kind,slug,route,requested_url,local_exists,live_indexed,local_redirect_target,initial_status,final_status,final_url,availability,prose_comparison,title_same,section_headings_same,system_role_same,open_questions_same,local_prose_words,live_prose_words,local_prose_sha256,live_prose_sha256,local_file_sha256_at_cutoff,live_response_sha256,finding_text_comparison,local_finding_records,live_finding_cards,local_only_finding_text_count,live_only_finding_text_count,started_at_utc,completed_at_utc,error
articles,anduril-defense-unicorn,/articles/anduril-defense-unicorn,https://ithildin.app/articles/anduril-defense-unicorn,True,True,,308,200,https://ithildin.app/articles/anduril-defense-unicorn/,live_and_local,same,True,,,,4661,4661,c384fff4fbf4fa7dc5cac88f192e8ff0be0cc31cb1bed8b75c665ae7ade8fd42,c384fff4fbf4fa7dc5cac88f192e8ff0be0cc31cb1bed8b75c665ae7ade8fd42,872b4f4b5339a2a1330e214550da63332fd48c98962788ecce4085926b5fb59a,40fbe84f6dba93f32326b1950cd639c562f87a6306a8cfa029b34e0abcf8f567,,,,,,2026-09-06T01:18:20.819356+00:00,2026-09-06T01:18:21.074820+00:00,
articles,apollo-money-pipeline,/articles/apollo-money-pipeline,https://ithildin.app/articles/apollo-money-pipeline,False,False,,200,200,https://ithildin.app/articles/apollo-money-pipeline,not_live_homepage_fallback,not_live,,,,,,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,93a47267fc8f7e0828ed5a38597159f2f7e27f13d92f567fad6d868b7e58afe6,,,,,,2026-09-06T01:18:20.819781+00:00,2026-09-06T01:18:20.953334+00:00,
articles,corporate-shell-network,/articles/corporate-shell-network,https://ithildin.app/articles/corporate-shell-network,True,True,,308,200,https://ithildin.app/articles/corporate-shell-network/,live_and_local,same,True,,,,3383,3383,9aea01bddab37fd523d389dab46b5811e3b43a04a8280bf597f370209270a163,9aea01bddab37fd523d389dab46b5811e3b43a04a8280bf597f370209270a163,c0145b72579b42c402aa4a007c9cb69f6ea519598c625576104942135ca0adf3,bdae7ab559b73f3915560f6d27d971fe3e2a2a307dcae6907e13e02b664c70be,,,,,,2026-09-06T01:18:20.819902+00:00,2026-09-06T01:18:21.047387+00:00,
articles,crml-copper-powder-fraud,/articles/crml-copper-powder-fraud,https://ithildin.app/articles/crml-copper-powder-fraud,True,True,,308,200,https://ithildin.app/articles/crml-copper-powder-fraud/,live_and_local,same,True,,,,4581,4581,c7e7f2b00db9b0132192ed806395a2f22e5e138af1d40e932706df46f9aa7a77,c7e7f2b00db9b0132192ed806395a2f22e5e138af1d40e932706df46f9aa7a77,55fbb11b0effd1ca85273ae527a0d47a35db446095cd43b2d7d2f3232a7f048a,8dec2ea82576bf93eff893ba87dcc16ea1515d32bd74d2dc4319fb5e198c9eb6,,,,,,2026-09-06T01:18:20.819981+00:00,2026-09-06T01:18:21.131788+00:00,
articles,deutsche-bank-plumbing,/articles/deutsche-bank-plumbing,https://ithildin.app/articles/deutsche-bank-plumbing,False,False,,200,200,https://ithildin.app/articles/deutsche-bank-plumbing,not_live_homepage_fallback,not_live,,,,,,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,93a47267fc8f7e0828ed5a38597159f2f7e27f13d92f567fad6d868b7e58afe6,,,,,,2026-09-06T01:18:21.112784+00:00,2026-09-06T01:18:21.260695+00:00,
articles,doge-data-operation,/articles/doge-data-operation,https://ithildin.app/articles/doge-data-operation,True,True,,308,200,https://ithildin.app/articles/doge-data-operation/,live_and_local,same,True,,,,5088,5088,21923768986e3fff5d27933743c13c5b6ad6be589046f967f0feb2e948a9c7a8,21923768986e3fff5d27933743c13c5b6ad6be589046f967f0feb2e948a9c7a8,01f6a73b98c60380913532a2d5ec5087b72e341065cca2611367a1d5ac990a08,bf2cc9892ed20f58211856b2f2441c1e1e8ff0998b188d8d2c6dff4d7733df43,,,,,,2026-09-06T01:18:21.229840+00:00,2026-09-06T01:18:21.606746+00:00,
articles,golden-dome-black-box,/articles/golden-dome-black-box,https://ithildin.app/articles/golden-dome-black-box,True,True,,308,200,https://ithildin.app/articles/golden-dome-black-box/,live_and_local,same,True,,,,4987,4987,7e0d3e3802447f705bea2f237c680aedd7674a00357271b926d087b2df2ac5b0,7e0d3e3802447f705bea2f237c680aedd7674a00357271b926d087b2df2ac5b0,b128e6f1c9d2fb677c01229694c06689457c2fadb9dd0abbd358fcbddc32147c,ac223b2d83b4ddad10d95e4d8a3895c92f3a06e36ae891685f273a81faa03022,,,,,,2026-09-06T01:18:21.263016+00:00,2026-09-06T01:18:21.569200+00:00,
articles,gulf-intelligence-web,/articles/gulf-intelligence-web,https://ithildin.app/articles/gulf-intelligence-web,True,True,,308,200,https://ithildin.app/articles/gulf-intelligence-web/,live_and_local,same,True,,,,4499,4499,7ddfcb409066393d4320ffaeb66c2d0fceed57e96bad526cf8097e016c35c7fd,7ddfcb409066393d4320ffaeb66c2d0fceed57e96bad526cf8097e016c35c7fd,1bd4ab3de6f2bba4720172980d6ba48aead25e4f0e2dabae9a1f52c4b04cfa78,b5928b40df15d31294330b74ecffe6fb25d092c19a5150b5630cbce1f442445f,,,,,,2026-09-06T01:18:21.337589+00:00,2026-09-06T01:18:21.671244+00:00,
articles,inner-circle-operations,/articles/inner-circle-operations,https://ithildin.app/articles/inner-circle-operations,False,False,,200,200,https://ithildin.app/articles/inner-circle-operations,not_live_homepage_fallback,not_live,,,,,,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,93a47267fc8f7e0828ed5a38597159f2f7e27f13d92f567fad6d868b7e58afe6,,,,,,2026-09-06T01:18:21.412713+00:00,2026-09-06T01:18:21.497804+00:00,
articles,legal-shield,/articles/legal-shield,https://ithildin.app/articles/legal-shield,False,False,,200,200,https://ithildin.app/articles/legal-shield,not_live_homepage_fallback,not_live,,,,,,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,93a47267fc8f7e0828ed5a38597159f2f7e27f13d92f567fad6d868b7e58afe6,,,,,,2026-09-06T01:18:21.662937+00:00,2026-09-06T01:18:21.769227+00:00,
articles,parallel-diplomatic-corps,/articles/parallel-diplomatic-corps,https://ithildin.app/articles/parallel-diplomatic-corps,True,True,,308,200,https://ithildin.app/articles/parallel-diplomatic-corps/,live_and_local,same,True,,,,3218,3218,80bfc4d17b5bb078132d31f9ef3e4fcd20f23c0a3867df20260cefcad81e17e2,80bfc4d17b5bb078132d31f9ef3e4fcd20f23c0a3867df20260cefcad81e17e2,7d06870b6a5385c0400b8123ba574245b562a2a1b3894d0714277d3d2f4144ec,6f46fa48586ce796fb365b51158707f21857e5618bb2bd052b06d41828f05123,,,,,,2026-09-06T01:18:21.759962+00:00,2026-09-06T01:18:22.027266+00:00,
articles,science-tech-interface,/articles/science-tech-interface,https://ithildin.app/articles/science-tech-interface,False,False,,200,200,https://ithildin.app/articles/science-tech-interface,not_live_homepage_fallback,not_live,,,,,,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,93a47267fc8f7e0828ed5a38597159f2f7e27f13d92f567fad6d868b7e58afe6,,,,,,2026-09-06T01:18:21.820981+00:00,2026-09-06T01:18:22.038169+00:00,
articles,softbank-caper,/articles/softbank-caper,https://ithildin.app/articles/softbank-caper,True,True,,308,200,https://ithildin.app/articles/softbank-caper/,live_and_local,same,True,,,,4562,4562,e8f7469f6d883c70da7068e1cc77348aafd24f91e1cf84325d2f9406fd17508a,e8f7469f6d883c70da7068e1cc77348aafd24f91e1cf84325d2f9406fd17508a,769543f214c74601800ef4fd579e4db3d3ccd400073c9eaa3c9caa36c9897e3d,381b56055558a61fb5a4a042ac10c33005f8507073941ece353f7dc9340ceffa,,,,,,2026-09-06T01:18:21.845227+00:00,2026-09-06T01:18:22.132471+00:00,
articles,thiel-network-architecture,/articles/thiel-network-architecture,https://ithildin.app/articles/thiel-network-architecture,True,True,,308,200,https://ithildin.app/articles/thiel-network-architecture/,live_and_local,same,True,,,,4804,4804,9d0217c79a355b84e2cb6540444629901b0d829a019e3f492a82df61c2ef9cab,9d0217c79a355b84e2cb6540444629901b0d829a019e3f492a82df61c2ef9cab,c7d619d289b952c747641b26de03497a03245cf78a8ee1da8d07326e0a2a7d54,e9796556f3fe52c2806784fc6cf80da265116003ad1bf8d339ed98b3df8fcfc1,,,,,,2026-09-06T01:18:21.920589+00:00,2026-09-06T01:18:22.164694+00:00,
articles,usvi-operations,/articles/usvi-operations,https://ithildin.app/articles/usvi-operations,False,False,,200,200,https://ithildin.app/articles/usvi-operations,not_live_homepage_fallback,not_live,,,,,,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,93a47267fc8f7e0828ed5a38597159f2f7e27f13d92f567fad6d868b7e58afe6,,,,,,2026-09-06T01:18:22.197311+00:00,2026-09-06T01:18:22.357859+00:00,
articles,wexner-trust-architecture,/articles/wexner-trust-architecture,https://ithildin.app/articles/wexner-trust-architecture,False,False,,200,200,https://ithildin.app/articles/wexner-trust-architecture,not_live_homepage_fallback,not_live,,,,,,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,93a47267fc8f7e0828ed5a38597159f2f7e27f13d92f567fad6d868b7e58afe6,,,,,,2026-09-06T01:18:22.204828+00:00,2026-09-06T01:18:22.296748+00:00,
dossiers,15-actor-system,/dossiers/15-actor-system,https://ithildin.app/dossiers/15-actor-system,True,True,,308,200,https://ithildin.app/dossiers/15-actor-system/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c7eb594e34ad3be08f28cbaa76abedd71f33e0c24f729d35bef55ee96e16c8e7,d64b79a95a214265b8c381e4d352cb3bf7e2f95f487a30e0d07346817819411e,same,7,7,,,2026-09-06T01:18:22.296391+00:00,2026-09-06T01:18:22.642559+00:00,
dossiers,1789-capital,/dossiers/1789-capital,https://ithildin.app/dossiers/1789-capital,True,True,,308,200,https://ithildin.app/dossiers/1789-capital/,live_and_local,same,True,True,True,True,2223,2223,18924d04bc1ea35cab3b42f31cd0cb841008c6e9354552acae1d660b744c268f,18924d04bc1ea35cab3b42f31cd0cb841008c6e9354552acae1d660b744c268f,f3c325f9b782283381c786008daa8cd2f2b5a3638c6c30857b393f3cf61138af,f597557454e3469498f844e8fed82ef88e26dc7dd36ef63b08e829502a415961,same,11,11,,,2026-09-06T01:18:22.356189+00:00,2026-09-06T01:18:22.657190+00:00,
dossiers,34-east-69th-street,/dossiers/34-east-69th-street,https://ithildin.app/dossiers/34-east-69th-street,True,True,,308,200,https://ithildin.app/dossiers/34-east-69th-street/,live_and_local,same,True,True,True,True,1283,1283,1ababf3a005577ee2e1082a323e203e8ca28223c9e4fd5959b61a899188b28cd,1ababf3a005577ee2e1082a323e203e8ca28223c9e4fd5959b61a899188b28cd,61b126efbec2315d0ff9a9060b79f3f25c29d78a09bd88d73693b5dfb4a3a561,f90d61f56de88b00c5a4f72a14234dc6255dbfb83da7faeea53be2f744230605,same,9,9,,,2026-09-06T01:18:22.454433+00:00,2026-09-06T01:18:22.721323+00:00,
dossiers,50-2023-ca-011904,/dossiers/50-2023-ca-011904,https://ithildin.app/dossiers/50-2023-ca-011904,True,True,,308,200,https://ithildin.app/dossiers/50-2023-ca-011904/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7d69799e07ebc3594ae9e5dae8dcc179508ccae7c7f240b55f264aeeb72a57cf,ce2ec83bbd6be781e73e1d00893e24cb530f23c4d587bbf8d9f6d284eb69863e,same,6,6,,,2026-09-06T01:18:22.511193+00:00,2026-09-06T01:18:22.738494+00:00,
dossiers,85-fund,/dossiers/85-fund,https://ithildin.app/dossiers/85-fund,True,True,,308,200,https://ithildin.app/dossiers/85-fund/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fdf3daf54dead5c53d143da0f75f2e6eeeb3ff488607d742b136b954120351a3,dc59b08290d8aeda4571d6e7b751696cfa7a7e1c8cc2e850672102843d81a1c6,same,7,7,,,2026-09-06T01:18:22.799426+00:00,2026-09-06T01:18:23.096542+00:00,
dossiers,8vc,/dossiers/8vc,https://ithildin.app/dossiers/8vc,True,True,,308,200,https://ithildin.app/dossiers/8vc/,live_and_local,same,True,True,True,True,904,904,64bf74fb1bbd25a7cbddc76ec2b3392f36a6d4e89fbb711b2fd251f0d812db3d,64bf74fb1bbd25a7cbddc76ec2b3392f36a6d4e89fbb711b2fd251f0d812db3d,c37628edf6e8eca9b5b9a1a09eec6eeb4bb03f5507484ee6436c4450eb36454c,04b430f2a1610d8b33bcaa4f0f768c5168c509e9ef871a46eb87fb3be4705005,same,8,8,,,2026-09-06T01:18:22.876071+00:00,2026-09-06T01:18:23.180731+00:00,
dossiers,abdi-nur-salah,/dossiers/abdi-nur-salah,https://ithildin.app/dossiers/abdi-nur-salah,True,True,,308,200,https://ithildin.app/dossiers/abdi-nur-salah/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c8e44254b4104cf080d70a12560e940c31716295c54e7e257aa869532ce2ba50,c5729e864bce5efcb05e4ecb3490274005751a589b12a6410756b1c9b1503024,same,16,16,,,2026-09-06T01:18:22.890709+00:00,2026-09-06T01:18:23.089610+00:00,
dossiers,abdiaziz-shafii-farah,/dossiers/abdiaziz-shafii-farah,https://ithildin.app/dossiers/abdiaziz-shafii-farah,True,True,,308,200,https://ithildin.app/dossiers/abdiaziz-shafii-farah/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5fb8daba69702204df44fc0f61db24ac4776219070a3d45529a9fb5e7365c3ac,d7b26e26507e5ec810c76cbc0aefca29d957ba1c14905916ba4b11f70c27c1ca,same,6,6,,,2026-09-06T01:18:22.892824+00:00,2026-09-06T01:18:23.119914+00:00,
dossiers,abdikadir-ainashe-mohamud,/dossiers/abdikadir-ainashe-mohamud,https://ithildin.app/dossiers/abdikadir-ainashe-mohamud,True,True,,308,200,https://ithildin.app/dossiers/abdikadir-ainashe-mohamud/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,98f627d9e880f41b61d464f918a4d2787dcf3f297deddb58adcf4c29d6904b10,ba33c2484d192c31f5101cdaa5deb18190ed87949a64f553b60d7082be91593e,same,11,11,,,2026-09-06T01:18:23.247023+00:00,2026-09-06T01:18:23.524778+00:00,
dossiers,abdikerm-abdelahi-eidleh,/dossiers/abdikerm-abdelahi-eidleh,https://ithildin.app/dossiers/abdikerm-abdelahi-eidleh,True,True,,308,200,https://ithildin.app/dossiers/abdikerm-abdelahi-eidleh/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f23133026103d555c1fd7cb3c99390745eb7059c0320b64172bc010ab15e23be,9c7c4e4a3ffad5b3f7fa3f2ddf190e30bd5f66e3a693e6bd01e840b05be132ed,same,13,13,,,2026-09-06T01:18:23.248846+00:00,2026-09-06T01:18:23.521568+00:00,
dossiers,abdirahman-daahir-aadan,/dossiers/abdirahman-daahir-aadan,https://ithildin.app/dossiers/abdirahman-daahir-aadan,True,True,,308,200,https://ithildin.app/dossiers/abdirahman-daahir-aadan/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ff420cc9a1938e14c285571000ff1d5808f9148850035fc062129f7ec6a4eba6,138e27c837ff946f59c804802382241243f2e47c2918163b45984eb0a3024ec5,same,8,8,,,2026-09-06T01:18:23.272914+00:00,2026-09-06T01:18:23.529803+00:00,
dossiers,abshir-omar,/dossiers/abshir-omar,https://ithildin.app/dossiers/abshir-omar,True,True,,308,200,https://ithildin.app/dossiers/abshir-omar/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,30291e077bd183f63ac15dc68ea57b2efbe5e1888a7566378352af6c3e2d0df9,60e4e011f058e5fec05e138cb7b82d6d251c8b01dce1f43ea17611a915745ace,same,8,8,,,2026-09-06T01:18:23.346804+00:00,2026-09-06T01:18:23.602334+00:00,
dossiers,adam-j-cohen,/dossiers/adam-j-cohen,https://ithildin.app/dossiers/adam-j-cohen,True,True,,308,200,https://ithildin.app/dossiers/adam-j-cohen/,live_and_local,same,True,True,True,True,1391,1391,10f2283a59599c873134fcb31253009f273a62f7bbad57d068fa4713b4221ff8,10f2283a59599c873134fcb31253009f273a62f7bbad57d068fa4713b4221ff8,b1d118432a1db5bfa88797c4b41d0929fe0d35d2fcf414354cf648b90ee83f61,1ac6faf0d049c5296dcb5bb7c6c09a8cedc3f691152994aba02e8106ffca843d,same,5,5,,,2026-09-06T01:18:23.675709+00:00,2026-09-06T01:18:23.796720+00:00,
dossiers,adam-neumann,/dossiers/adam-neumann,https://ithildin.app/dossiers/adam-neumann,True,True,,308,200,https://ithildin.app/dossiers/adam-neumann/,live_and_local,same,True,True,True,True,1868,1868,cf18bc829bd149a67318ccc16c33de0d22cf04defe47d1dfaf78ea42febafe60,cf18bc829bd149a67318ccc16c33de0d22cf04defe47d1dfaf78ea42febafe60,f71bc18696845a81f030fd5f52d16dc72961cc0bf427ec768be8c2370efdaf25,c887770a3f46712ec4e3756ef212fb62327002c1a5947b834b8fcc0ebb056bf4,same,37,37,,,2026-09-06T01:18:23.679217+00:00,2026-09-06T01:18:23.874279+00:00,
dossiers,adnan-khashoggi,/dossiers/adnan-khashoggi,https://ithildin.app/dossiers/adnan-khashoggi,True,True,,308,200,https://ithildin.app/dossiers/adnan-khashoggi/,live_and_local,same,True,True,True,True,1683,1683,8998ed65eefac3f53daa6a1b57b06ed9be34d544f1a55df7054de0f89435d525,8998ed65eefac3f53daa6a1b57b06ed9be34d544f1a55df7054de0f89435d525,c9b52165da36e90df27a2f11e3af6e0b5af36a9e123eeedd6b1a2f00a65a205a,3847c7893ce7fcb6acdf45b15a286d153d6a9bfbdec2e1ef4cade72e77399645,same,6,6,,,2026-09-06T01:18:23.685287+00:00,2026-09-06T01:18:23.810523+00:00,
dossiers,affinity-partners,/dossiers/affinity-partners,https://ithildin.app/dossiers/affinity-partners,True,True,,308,200,https://ithildin.app/dossiers/affinity-partners/,live_and_local,same,True,True,True,True,1508,1508,660b602d9a933dabe4f9da00d512c215e4cd0af35a310074724d235cdd99c9d6,660b602d9a933dabe4f9da00d512c215e4cd0af35a310074724d235cdd99c9d6,e3bf8196bb4b23cd8f0d953f27b162b421d8d32ebf489de914f0dafe74363e96,f8035cdfd8ea588bab6f114ab70bca208110ed33f69ad80fc93d896e56d2cb16,same,16,16,,,2026-09-06T01:18:23.755320+00:00,2026-09-06T01:18:24.025547+00:00,
dossiers,agomab-therapeutics-nv,/dossiers/agomab-therapeutics-nv,https://ithildin.app/dossiers/agomab-therapeutics-nv,True,True,,308,200,https://ithildin.app/dossiers/agomab-therapeutics-nv/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f4934ed601644f745f8fe7cd7a0ce1faf24b86351b921690507a007d7c5aa525,5bd7d42dcf2cb26b9360e4fa70205307df5b06c4f321c663a110c5326f085033,same,12,12,,,2026-09-06T01:18:23.956063+00:00,2026-09-06T01:18:24.353556+00:00,
dossiers,ai-solutions-87-llc,/dossiers/ai-solutions-87-llc,https://ithildin.app/dossiers/ai-solutions-87-llc,True,True,,308,200,https://ithildin.app/dossiers/ai-solutions-87-llc/,live_and_local,same,True,True,True,True,1428,1428,8acccdcd6eb1208a3bb609a7a3ad44494fb869be99fbdbade46b86aaf9bd431a,8acccdcd6eb1208a3bb609a7a3ad44494fb869be99fbdbade46b86aaf9bd431a,20896682114a10d5f597b4b7619518f303c7589fdb012c080f870e900663e68c,022be39ce996dbb02a6800aa366fae1617606e3df0facf722cb5a70c7b1d8437,same,8,8,,,2026-09-06T01:18:23.974476+00:00,2026-09-06T01:18:24.163239+00:00,
dossiers,aidar-gabidullin,/dossiers/aidar-gabidullin,https://ithildin.app/dossiers/aidar-gabidullin,True,True,,308,200,https://ithildin.app/dossiers/aidar-gabidullin/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a127e6f77d65df3cd70e7df7d9d8cc4f0d6222db2396de9dbd63ae1926cd0046,8d33636c8a68ebef75c4f4899df9da16dd321fc5c78cad27ea97290a32985881,same,6,6,,,2026-09-06T01:18:24.038051+00:00,2026-09-06T01:18:24.322606+00:00,
dossiers,aimee-bock,/dossiers/aimee-bock,https://ithildin.app/dossiers/aimee-bock,True,True,,308,200,https://ithildin.app/dossiers/aimee-bock/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8097d7c494d997cea488b231063a9d2a8bc2e0f360a35a579c1a696c6a67b0e9,27c6e0e1048fa6aab8b2c5b90edb9b46fc1ca311ad8f7ad00e4e3197f61ef6bf,same,21,21,,,2026-09-06T01:18:24.185477+00:00,2026-09-06T01:18:24.492387+00:00,
dossiers,alba-fiber-systems-inc,/dossiers/alba-fiber-systems-inc,https://ithildin.app/dossiers/alba-fiber-systems-inc,True,True,,308,200,https://ithildin.app/dossiers/alba-fiber-systems-inc/,live_and_local,same,True,True,True,True,1469,1469,b03b460bc0b5bc5061c758788875f183513170797d09b6b82452c6bad39f64fb,b03b460bc0b5bc5061c758788875f183513170797d09b6b82452c6bad39f64fb,c432f763c524c5b53287ea81648ab23d7e53d896bf8c2d6ff5963621225f8ace,3c8fee340a46334943cd04c62619e282dcc2ae179efc48fbe49b116ce91940ec,same,9,9,,,2026-09-06T01:18:24.322012+00:00,2026-09-06T01:18:24.660468+00:00,
dossiers,alessandro-benedetti,/dossiers/alessandro-benedetti,https://ithildin.app/dossiers/alessandro-benedetti,True,True,,308,200,https://ithildin.app/dossiers/alessandro-benedetti/,live_and_local,same,True,True,True,True,2399,2399,7bc6298e96a03b6bb3d9dee8d0c025e3070513b5eb62a2a3f408a136fc087f77,7bc6298e96a03b6bb3d9dee8d0c025e3070513b5eb62a2a3f408a136fc087f77,ffca75cbcd96f070247ab576ba4e9340a3c8c75eb5a3b7a7009011d131234d8c,d384a88e27f046bd51327ff111c3260da7ab069b7857bf65e3e351adf85a9257,same,38,38,,,2026-09-06T01:18:24.490930+00:00,2026-09-06T01:18:24.823309+00:00,
dossiers,alexander-mamut,/dossiers/alexander-mamut,https://ithildin.app/dossiers/alexander-mamut,True,True,,308,200,https://ithildin.app/dossiers/alexander-mamut/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,cad73456466a3bcbb888a0bf9b8ecff9278345d53d7196fcde762f6098498df0,8fa3775456d915ff3902c4bffe61c301ac3417fce0ceeaf79a204d80380584ae,same,6,6,,,2026-09-06T01:18:24.512167+00:00,2026-09-06T01:18:24.690561+00:00,
dossiers,allbirds-inc,/dossiers/allbirds-inc,https://ithildin.app/dossiers/allbirds-inc,True,True,,308,200,https://ithildin.app/dossiers/allbirds-inc/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fd9178d58daae2bbd9c783bbbbe6db56bf5295201338e366eef41c9048774a90,62b5d101400360fc424fef0f62dc8ed6776003ddd296fa8353d5e0e010b04591,same,10,10,,,2026-09-06T01:18:24.648429+00:00,2026-09-06T01:18:24.845344+00:00,
dossiers,allbirds-inc-bird,/dossiers/allbirds-inc-bird,https://ithildin.app/dossiers/allbirds-inc-bird,True,True,,308,200,https://ithildin.app/dossiers/allbirds-inc-bird/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d203b24fac68a0474fd5683e836ad2bd8b2dcae5f619d5d312ec41cdfbc4adfa,b641f92d01946efbbf461588f776665e70682ddeae39d0c12543923293ffee6e,same,19,19,,,2026-09-06T01:18:24.828930+00:00,2026-09-06T01:18:25.080981+00:00,
dossiers,alpha-capital-anstalt,/dossiers/alpha-capital-anstalt,https://ithildin.app/dossiers/alpha-capital-anstalt,True,True,,308,200,https://ithildin.app/dossiers/alpha-capital-anstalt/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ae5f68d5aa964209d57f72bb43b76c325412187312b48f299808f712a968b4ea,af8e62a186c1a2384eae5368d3aa5c466c1840b5390ed180f745833d18c81aea,same,10,10,,,2026-09-06T01:18:24.847640+00:00,2026-09-06T01:18:25.070487+00:00,
dossiers,alt5-sigma-corp,/dossiers/alt5-sigma-corp,https://ithildin.app/dossiers/alt5-sigma-corp,True,True,,308,200,https://ithildin.app/dossiers/alt5-sigma-corp/,live_and_local,same,True,True,True,True,1224,1224,2e7d0aac37edb5507afdba6e1259c4de7985dcef59a51ffea991e8a18d48b118,2e7d0aac37edb5507afdba6e1259c4de7985dcef59a51ffea991e8a18d48b118,84fc00bb5f03431262132c4896ad930c840488304255f064b414e9d1ba70c1f1,65df407193393c760c28384051b18a289320bb50cf030da49a20ea82414ba51c,same,5,5,,,2026-09-06T01:18:24.996614+00:00,2026-09-06T01:18:25.227447+00:00,
dossiers,altman-entity-patterns,/dossiers/altman-entity-patterns,https://ithildin.app/dossiers/altman-entity-patterns,True,True,,308,200,https://ithildin.app/dossiers/altman-entity-patterns/,live_and_local,no_authored_prose_either,True,True,True,True,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,064a4b399e18fe869aba0138c1cd49f05f484a5197872b9696d8bf3f8c13cd9b,96fe41931edfc1bfa9768f4999b0fd28b8c98f9fbf50a996249598628cc9b76d,same,15,15,,,2026-09-06T01:18:25.002619+00:00,2026-09-06T01:18:25.415567+00:00,
